1590200930001;BASE PARA ARETE X PAR;BAXP;UND;1.50;1.88;6
1011603510001;BOLA DEBUTA # 04;BODE04;UND;0.40;0.50;6.00
1011603410001;BOLA DEBUTA # 06;BODE06;UND;0.40;0.50;6
1011603390001;BOLA DEBUTA # 08;BODE08;UND;0.50;0.63;6
1011603400001;BOLA DEBUTA # 10;BODE10;UND;0.75;0.95;6
1011603380001;BOLA DEBUTA # 12;BODE12;UND;1.10;1.39;6
1016500760001;BROCHE CON PIEDRA;BROPI;UND;2.50;3.13;6
1016500120001;BROCHE CONCHA GRANDE;BRCG;UND;6.80;8.50;6
1016530230002;BROCHE CONCHA MEDIANA;BRCM;UND;4.80;6.00;6
1011600530001;BROCHE CONCHA PEQUEÑO;BRCP;UND;3.90;4.88;6
1016500060001;"BROCHE DIAMANTE "" A """;BRDA;UND;0.50;0.63;6
;BROCHE DIAMANTE GRANDE;BRDGR;UND;0.60;0.76;6
;BROCHE FINO;BROF;UND;0.45;0.57;6
1016500070001;BROCHE GAFETE;BROG;UND;0.45;0.57;6
1011604140001;BROCHE GRANDE CON DIAMANTE;BGDI;UND;0.65;0.81;6
1016500290001;BROCHE IMAN EXTRA GRANDE;BRIEX;UND;0.85;1.06;6
;BROCHE MAGNETICO PASTILLA;BMPA;UND;0.20;0.26;6
1016500090001;BROCHE PASTILLA;BROPA;UND;0.60;0.75;6
1011604510001;BROCHE REDONDO FINO;BRRF;UND;0.65;0.82;6
;BROCHE SALVAVIDA;BROSV;UND;0.45;0.57;6
1011607680001;CALCOMANIA 60 x 46;CALCO;UND;2.70;3.38;6
1011528020001;CANUTILLO TORCIDO;CANUT;UND;1.80;2.16;6
1011608790001;CASCAJO CONCHA NACAR;CCHN;UND;1.25;1.56;6
1011606990001;CASCAJO NATURAL;CASCN;UND;1.20;1.50;6
1011528000001;CHAQUIRA;CHAQ;UND;1.75;2.19;6
1011609030001;CHAQUIRA (amarilla,azul,roja,naranja);CHAARN;UND;2.25;2.82;6
1011602840001;CHAQUIRA BICOLOR;CHBI;UND;3.50;4.38;6
1011528040001;CHAQUIRA HIELO;CHAH;UND;1.25;1.50;6
1011528030001;CHAQUIRA METALIZADA;CHAQM;UND;2.25;2.82;6
1011528010001;CHAQUIRA METALIZADA ESPECIAL;CHAMES;UND;5.50;6.88;6
1021310140001;CINTA METRICA;CMETR;UND;0.15;0.19;6
1016510130001;CIRCULO DE CUELLO;CIRCLL;UND;0.45;0.59;6
1016500890001;COELLO DE GIPIUR PEQUEÑO;CGYP;UND;0.70;0.88;6
1013523090001;COLLAR CONCHA COLOR;COCC;UND;1.00;1.31;6
1013523070001;COLLAR CONCHA REDONDO;CCHR;UND;0.85;1.07;6
1011604260002;COLLAR DE CHAQUIRA;COCHQ;UND;0.75;0.94;6
1012580050001;COLLAR PIEDRA NATURAL GRANDE;COLPNG;UND;3.50;4.20;6
1012525020001;COLLAR PIEDRA NATURAL PEQUENO;COLPNP;UND;2.50;3.29;6
1090200490001;CONCHA CASCAJO;CONCAS;UND;1.90;2.39;6
1011607000001;CONCHA NATURA V/ MODEL0S;COCHNV;UND;0.75;0.94;6
1013573150001;CONCHA NATURAL BOLA # 12;CNBOL12;UND;1.95;2.44;6
1011607020001;CONCHA NATURAL BOLA # 6;CNBOL6;UND;0.80;1.00;6
1011607030001;CONCHA NATURAL BOLA # 8;CNBOL8;UND;0.95;1.19;6
