1016500310002; COLLAR CONFECCIONADO;347; Q001  ;8.93;8.93;0;0;COLLC
1510200120001; COLLAR PIEDRA NATURAL GRANDE;11; Q001  ;6.25;6.25;0;0;COLPNG
1012536210001; COLGANTE PLASTICA VARIOS MODELOS;18; Q001  ;3.3;3.3;0;0;COLPVM
1013520010001; CONCHA CASCAJO;4; Q001  ;4.16;4.16;0;0;CONCAS
101180013000; CORAL CASCAJO;70; Q001  ;4.02;4.02;0;0;CORCAS
1015526150001; CORDON ELASTICO;241.5; Q001  ;0.4;0.4;0;0;COREL
1510100080001; CORDON ELASTICO MED;0; Q002  ;0.46;0.46;0;0;COREM
1012524880001; CORDON DE SEDA PEQUEÑO;641; Q001  ;0.64;0.64;0;0;CORSP
1510100620001; CORTADOR DE COLLAR;72; Q001  ;1.31;1.31;0;0;CORTCO
1510101320001; CORTA HILACHAS;49; Q001  ;0.86;0.86;0;0;CORTH
1011530560001; CROCHETS X DOC;87; Q001  ;2.84;2.84;0;0;CROCHE
1017510070001; CAJA DE REGALOS VARIOS MODELOS;173; Q001  ;1;1;0;0;CRVM
1016500710002; CRISANTEMO X 4 T/L;9; Q001  ;3.3;3.3;0;0;CRX4TL
1510100780001; COLLAR SERPIENTE C/BRILLO GRD;17; Q001  ;5.47;5.47;1;1;CSEBG
1510100330001; COLLAR SERPIENTE C/BRILLO PQ;17; Q001  ;4.38;4.38;0;0;CSEBP
1011201300001; CRISTAL TORNASOL NATURAL # 04;63; Q001  ;4.16;4.16;0;0;CTN4
1012525020001; CRISTAL TORNASOL NATURAL # 06;54; Q001  ;4.16;4.16;0;0;CTN6
2010200010001; CUARZO CON BASE;6; Q001  ;107.14;107.14;0;0;CUARB
1011600150001; CADENA W19;2338.09; Q001  ;1.4;1.4;0;0;CW19
1015101020001; CADENA Y 1419;164.38; Q001  ;1.86;1.86;0;0;CY1419
1090610030001; CADENA Y 1455;29.61; Q001  ;2.01;2.01;0;0;CY1455
1590103530001; CADENA Y 1631;20; Q001  ;3.5;3.5;0;0;CY1631
101160520001; CADENA Y1737;797.56; Q001  ;1.49;1.49;0;0;CY1737
1011605200001; CADENA Y1738;395; Q001  ;2.1;2.1;0;0;CY1738
1590103550001; CADENA Y 1739;192.24; Q001  ;2.08;2.08;0;0;CY1739
1515102040001; CADENA Y 1818;162; Q001  ;1.66;1.66;0;0;CY1818
1017571010001; CADENA Y1829;486.2; Q001  ;1.86;1.86;0;0;CY1829
1011528020001; CADENA Y 1906;247; Q001  ;1.65;1.65;0;0;CY1906
1011605190001; CADENA Y1925;100; Q001  ;0.85;1.02;0;0;CY1925
1590103580001; CADENA Y 1926;12.5; Q001  ;3.06;3.06;0;0;CY1926
1012525300001; DIJE AGATA OVALADA;39; Q001  ;0.83;0.83;0;0;DAGO
1010522230001; DIAMANTE DE BRASIL BOLA # 10;24; Q001  ;1.97;1.97;0;0;DBB10
1010522350001; DMT/BRASIL BOLA IMAN # 10;11; Q001  ;1.97;1.97;0;0;DBBI10
1010522240001; DIAMANTE DE BRASIL BOLA # 12;10; Q001  ;2.19;2.19;0;0;DBB12
1010522000001; DIAMANTE DE BRASIL BOLA # 04;189; Q001  ;0.77;0.77;0;0;DBB4
1010522010001; DIAMANTE DE BRASIL BOLA # 06;31; Q001  ;0.98;0.98;0;0;DBBI6
1010522370001; DMT/BRASIL BOLA IMAN # 06;49; Q001  ;1.53;1.53;0;0;DBB6
1010522020001; DIAMANTE DE BRASIL BOLA # 08;48; Q001  ;1.31;1.31;0;0;DBB8
1010522360001; DMT / BRASIL BOLA IMAN # 08;53; Q001  ;0.8;0.8;0;0;DBBI8
1090610110001; DIAMANTE DE BRASIL MAGNETICO;8; Q001  ;1.73;1.73;0;0;DBMAG
1013524000001; DIJE DIAMNTE VARIOS MODELOS PEQ X PAR;40; Q001  ;1.34;1.34;0;0;DIDVX
1012100430002; DIJE ACERO GRANDE;86; Q001  ;3.94;3.94;0;0;DIJAG
1012521050001; DIJE ACERO MEDIANO x PAR;1880; Q001  ;0.6;0.6;0;0;DIJAMX
1012201240001; DIJES PARA ARETE;544; Q001  ;1.64;1.64;0;0;DIJAR
1016520080001; DIJE CRISTAL ATACHE GRANDE;150; Q001  ;2.19;2.19;0;0;DIJCAG
1021310160001; DIJE CONCHA CON BASE;56; Q001  ;14.88;14.88;0;0;DIJCB
1510100100001; DIJE CRISTAL GOTA GRANDE;19; Q001  ;1.75;1.75;0;0;DIJCGG
1012536270001; DIJE CRISTAL GOTA MEDIANA;83; Q001  ;0.88;0.88;0;0;DIJCGM
1016520090001; DIJE CRISTAL OCTAGONAL PEQUEÑO;103; Q001  ;0.88;0.88;0;0;DIJCOP
1510100240001; DIJE DE CONCHA PERLA PQ;682; Q001  ;1;1;0;0;DIJCPP
1012520240001; DIJE CRISTAL PEQUEÑO PASTILLA;2234; Q001  ;0.27;0.27;0;0;DIJCPPA
1012500110001; DIJE CRISTAL PEQUEÑO REDONDO;130; Q001  ;0.22;0.22;0;0;DIJCPR
1012520110001; DIJE CRISTAL REDONDO GRANDE;240; Q001  ;1.1;1.1;0;0;DIJCRG
1016520100001; DIJE CRISTAL ROMBO PEQUEÑO;457; Q001  ;0.88;0.88;0;0;DIJCRP
1015100930001; DIJE DIAMANTE VARIOS MODELOS;154; Q001  ;4.69;4.69;0;0;DIJDVM
1512101570001; DIJE DIAMANTE VARIOS MODELOS PEQUEÑO;344; Q001  ;2;2;0;0;DIJDVMP
1016700220001; DIJE PARA CELULAR X DOC;171; Q001  ;2.36;2.36;0;0;DIJECEL
1012525010001; DIJE GEMA CON HUECOS;65; Q001  ;1.75;1.75;0;0;DIJGH
1012525000001; DIJE GEMA NATURAL GRANDE;86; Q001  ;1.64;1.64;0;0;DIJGNG
1510101760001; DIJE METALICO MEDIANO;576; Q001  ;0.9;0.9;0;0;DIJMM
1016502010001; DIJE METALICO ROMBO;24; Q001  ;3.94;3.94;0;0;DIJMR
1013523020001; DIJE CONCHA HOJA GRANDE;159; Q001  ;1.64;1.64;0;0;DIJOG
1012521030001; DIJE OJO DE GATO OVALO;145; Q001  ;0.95;0.95;0;0;DIJOGO
1012521070001; DIJE OJO DE GATO PEQUEÑO;129; Q001  ;0.4;0.4;0;0;DIJOGP
1016500680001; DIJE DE PIEDRA NATURAL;110; Q001  ;10.94;10.94;0;0;DIJPN
1016530050001; DIJE CUARZO FLOR PEQUEÑA;-278; Q001  ;2.63;2.63;0;0;DIJQFP
2010200290001; DIJE VITROFUSION OVALO;60; Q001  ;0.89;0.89;0;0;DIJVFO
3010800080001; DIJE VITROFUSION PEQUEÑO;155; Q001  ;2.08;2.08;0;0;DIJVFP
1512101530001; DIJE VITROFUSION VARIOS MODELOS;206; Q001  ;3.72;3.72;0;0;DIJVFV
1012512020001; ELASTICO LARGO;136; Q001  ;0.5;0.5;0;0;ELASL
1012512010001; ELASTICO;862; Q001  ;0.4;0.4;0;0;ELAST
1015101030001; ENCAJE ELASTICO;320; Q001  ;0.96;0.96;0;0;ENCEL
1512101770001; ENCAJE FINO;212.4; Q001  ;0.79;0.79;0;0;ENCF
1512101650001; ENCAJE HILO PLATEADO DORADO CON LENTEJUELA;244.92; Q001  ;2.19;2.19;0;0;ENHPL
1512101640001; ESTUCHE DE CUERO 11 X 12;1; Q001  ;6.56;6.56;0;0;ESC11
1015527220001; ESTUCHE DE CUERO 9 X 8;1; Q001  ;6.02;6.02;0;0;ESC9X
1011602020001; ESTUCHE CUADRADO EXTRA PEQ.;715; Q001  ;0.55;0.55;0;0;ESCEP
1090410010001; ESTUCHE CUADRADO GRANDE;1470; Q001  ;1.54;1.54;0;0;ESCGR
1011607500001; ESTUCHE CUADRADO MEDIANO;72; Q001  ;0.6;0.75;0;0;ESCMD
1090410040001; ESTUCHE CUADRADO PEQUEÑO;1445; Q001  ;0.79;0.79;0;0;ESCPE
1010530090001; ESPIGA FOMIX VARIOS MODELOS # 2;48; Q001  ;1.2;1.2;0;0;ESFV2
1590200930001; ESPIGA FOMIX VARIOS MODELOS;0; Q001  ;1.2;1.2;0;0;ESFVM
1510100680001; ESTUCHE GAMUZA 12 X 17.5;5; Q001  ;7.95;7.95;0;0;ESG12
